distance_km,people,days,transport_type,ranking_mode,user_budget,price,duration_hours,comfort_rating,transport_score
1802.9,1,6,train,balanced,57439.49,2073.37,28.2,4.3,70.92
1953.9,2,3,intercity_bus,balanced,44388.18,5666.29,39.6,4.1,65.42
1585.9,1,4,bike,balanced,67605.35,2537.37,29.3,3.8,66.36
333.6,2,4,central_bus,fastest,7485.01,633.82,8.8,3.5,42.02
831.7,2,5,taxi,fastest,25128.38,6320.87,14.4,4.8,45.87
2229.6,1,3,central_bus,balanced,40223.63,2118.08,56.2,3.5,67.01
562.3,2,6,intercity_bus,budget,10745.27,1630.78,11.7,4.1,71.54
912.0,6,4,taxi,balanced,57943.0,20794.42,15.7,4.8,57.26
1054.0,6,4,intercity_bus,budget,34524.76,9169.99,21.6,4.1,63.23
1071.4,2,2,taxi,fastest,25450.1,8142.56,18.4,4.8,45.79
1482.7,1,4,train,budget,5253.41,1705.07,23.3,4.3,63.23
2265.1,1,6,train,fastest,58987.27,2604.85,35.3,4.3,47.96
600.4,2,4,taxi,budget,67535.7,4563.36,10.5,4.8,77.82
318.0,6,6,central_bus,fastest,34628.04,1812.36,8.4,3.5,41.08
498.0,1,4,taxi,fastest,47316.35,1892.42,8.8,4.8,47.34
2132.0,4,2,car,balanced,22076.5,18761.71,36.0,4.5,40.6
1560.6,1,2,train,comfort,51664.82,1794.66,24.5,4.3,71.3
707.6,8,3,intercity_bus,comfort,5910.31,8208.15,14.7,4.1,53.09
1963.8,2,5,intercity_bus,fastest,41648.29,5695.0,39.8,4.1,42.85
2071.4,4,5,central_bus,balanced,53315.41,7871.5,52.3,3.5,61.28
2036.2,2,3,flight,comfort,73864.38,17918.9,7.3,4.7,91.82
2207.9,3,4,train,comfort,33600.19,7617.1,34.5,4.3,69.83
627.8,1,4,central_bus,balanced,62389.27,596.42,16.2,3.5,66.4
1819.4,1,4,flight,balanced,49826.53,8005.58,6.7,4.7,93.01
1121.5,6,3,train,comfort,74525.91,7738.2,17.8,4.3,72.59
2025.5,5,2,flight,comfort,34878.33,44561.8,7.3,4.7,82.08
1756.5,5,3,central_bus,budget,28932.15,8343.48,44.4,3.5,63.67
1870.2,3,2,car,budget,71535.65,12343.19,31.7,4.5,72.29
1585.1,4,3,train,fastest,8693.33,7291.48,24.9,4.3,40.65
450.5,1,2,train,comfort,15228.9,518.08,7.4,4.3,71.47
1321.7,2,4,intercity_bus,balanced,11180.33,3832.97,26.9,4.1,59.06
2363.7,2,3,train,balanced,68233.25,5436.43,36.9,4.3,69.6
2251.6,3,10,bike,comfort,5795.56,10807.73,41.4,3.8,51.09
132.3,2,3,train,fastest,69624.29,304.34,2.5,4.3,49.04
420.6,1,3,flight,balanced,38845.08,1850.69,2.7,4.7,95.57
342.2,2,3,intercity_bus,comfort,5301.9,992.37,7.3,4.1,66.01
1750.6,4,2,intercity_bus,comfort,35123.39,10153.32,35.5,4.1,63.92
1968.2,2,6,train,fastest,19010.06,4526.75,30.8,4.3,45.61
536.0,1,2,central_bus,comfort,51830.04,509.22,13.9,3.5,64.2
1228.9,1,7,central_bus,balanced,55951.91,1167.43,31.2,3.5,67.53
2022.5,1,6,train,budget,41564.57,2325.84,31.6,4.3,78.05
1766.7,2,4,car,fastest,8038.96,7773.65,29.9,4.5,38.52
1315.1,3,4,train,comfort,54209.66,4537.1,20.7,4.3,72.49
1429.1,3,5,intercity_bus,fastest,68152.91,6216.69,29.1,4.1,43.63
1234.8,3,3,intercity_bus,comfort,59024.32,5371.44,25.2,4.1,65.93
735.2,2,4,train,budget,67246.84,1690.94,11.8,4.3,81.01
1369.1,4,2,car,fastest,20038.21,12048.1,23.3,4.5,40.48
1662.7,1,2,intercity_bus,comfort,71666.6,2410.85,33.8,4.1,67.43
2099.8,2,4,train,budget,29164.51,4829.48,32.8,4.3,69.34
1538.0,4,4,intercity_bus,balanced,6005.36,8920.46,31.3,4.1,35.44
1833.9,1,6,central_bus,comfort,68254.37,1742.17,46.3,3.5,60.04
409.4,1,2,intercity_bus,budget,75636.6,593.59,8.7,4.1,77.54
1123.9,5,6,central_bus,budget,54166.86,5338.48,28.6,3.5,73.24
52.1,2,3,train,fastest,22357.75,119.87,1.3,4.3,48.77
614.6,3,3,train,comfort,23880.83,2120.47,10.0,4.3,69.53
1751.7,1,3,flight,balanced,39994.47,7707.54,6.5,4.7,90.15
2380.6,3,4,train,comfort,72337.33,8213.03,37.1,4.3,68.83
265.1,2,3,taxi,budget,16219.82,2014.4,4.9,4.8,74.0
981.5,1,4,train,balanced,66948.03,1128.77,15.6,4.3,71.28
1926.2,3,6,taxi,budget,26847.71,21958.32,32.6,4.8,39.38
513.6,1,4,intercity_bus,fastest,65643.96,744.67,10.8,4.1,44.29
1345.6,2,4,central_bus,comfort,74020.34,2556.55,34.1,3.5,60.14
1767.4,1,6,train,budget,37062.04,2032.49,27.7,4.3,79.27
1489.9,1,5,train,budget,32378.8,1713.37,23.4,4.3,78.43
475.6,2,4,train,comfort,65166.6,1093.92,7.8,4.3,72.78
872.3,1,3,train,balanced,44711.22,1003.1,13.9,4.3,72.62
1887.6,5,6,train,budget,56333.68,10853.62,29.5,4.3,69.44
1343.5,1,4,intercity_bus,comfort,51712.19,1948.1,27.4,4.1,67.87
42.4,2,3,central_bus,fastest,16466.66,80.55,1.6,3.5,38.97
1833.5,1,3,flight,fastest,68359.28,8067.61,6.7,4.7,100.0
113.7,2,6,central_bus,comfort,19683.13,216.01,3.3,3.5,62.47
1797.4,6,2,central_bus,budget,74921.16,10245.12,45.4,3.5,72.01
509.9,1,10,intercity_bus,comfort,23792.85,739.32,10.7,4.1,66.65
2300.6,6,2,intercity_bus,comfort,60041.07,20015.52,46.5,4.1,65.47
902.0,1,5,intercity_bus,budget,26349.15,1307.93,18.5,4.1,79.36
804.8,3,3,taxi,balanced,28833.91,9175.04,13.9,4.8,61.32
382.9,2,4,train,balanced,28250.14,880.59,6.4,4.3,68.86
754.3,5,6,train,fastest,61091.92,4337.12,12.1,4.3,46.82
2107.7,2,4,central_bus,balanced,46761.13,4004.56,53.2,3.5,60.59
2391.3,2,4,train,comfort,71221.43,5500.02,37.3,4.3,70.63
902.9,1,2,taxi,budget,28052.95,3431.0,15.5,4.8,76.15
1093.2,1,2,taxi,fastest,56899.44,4154.19,18.7,4.8,47.1
1741.3,5,3,train,balanced,61471.14,10012.52,27.3,4.3,65.34
2130.3,2,5,train,comfort,16361.16,4899.65,33.3,4.3,68.14
1435.5,2,2,intercity_bus,fastest,35044.2,4162.99,29.2,4.1,44.49
957.9,4,2,central_bus,budget,41211.31,3640.08,24.4,3.5,70.38
1007.9,2,4,train,balanced,31676.55,2318.2,16.0,4.3,69.04
1678.6,6,4,flight,comfort,29158.44,44315.44,6.3,4.7,84.45
37.6,3,5,central_bus,budget,56481.49,107.24,1.4,3.5,75.19
1498.4,2,3,train,comfort,21189.98,3446.38,23.6,4.3,69.28
872.5,5,2,train,comfort,58204.31,5016.98,13.9,4.3,73.46
1912.2,1,7,flight,comfort,75128.31,8413.89,7.0,4.7,95.78
250.4,2,3,train,budget,47389.81,575.89,4.4,4.3,78.94
1424.0,2,6,taxi,fastest,50857.57,10822.7,24.2,4.8,46.07
1169.9,1,6,intercity_bus,comfort,10169.95,1696.36,23.9,4.1,66.47
1552.3,3,5,central_bus,fastest,69835.77,4424.09,39.3,3.5,40.1
183.7,5,3,taxi,fastest,26408.58,3490.36,3.6,4.8,46.45
1404.6,2,6,taxi,balanced,51128.84,10674.67,23.9,4.8,64.82
1360.7,2,5,intercity_bus,balanced,78433.41,3946.08,27.7,4.1,67.99
1358.8,6,4,train,fastest,49662.7,9375.47,21.4,4.3,44.73
1460.3,2,3,flight,balanced,59353.21,12850.34,5.7,4.7,87.61
1633.2,2,3,intercity_bus,balanced,38398.97,4736.36,33.2,4.1,65.21
1937.8,2,2,train,fastest,9527.44,4457.0,30.3,4.3,45.64
669.5,5,4,car,budget,64819.95,7364.23,11.7,4.5,74.87
1985.4,2,4,train,balanced,7624.91,4566.34,31.0,4.3,50.02
1210.9,4,3,train,balanced,57549.34,5569.98,19.1,4.3,69.22
212.6,4,4,train,budget,6719.12,978.09,3.8,4.3,72.8
168.8,2,3,central_bus,budget,69672.89,320.65,4.7,3.5,79.86
822.1,2,4,central_bus,budget,16822.7,1562.08,21.1,3.5,72.64
1890.2,4,7,train,fastest,43570.36,8694.95,29.6,4.3,46.8
1707.2,2,3,train,budget,49786.3,3926.57,26.8,4.3,75.24
1899.0,4,3,train,fastest,39315.91,8735.48,29.7,4.3,46.28
1255.9,6,2,central_bus,comfort,30557.26,7158.79,31.9,3.5,59.76
1073.3,3,4,train,comfort,40086.07,3702.79,17.0,4.3,70.37
379.5,3,5,car,budget,28356.18,2504.45,6.8,4.5,75.26
807.8,4,7,train,budget,37859.18,3715.96,12.9,4.3,74.45
1058.6,4,3,bike,comfort,31918.47,6775.21,19.7,3.8,63.87
240.0,2,7,train,fastest,47465.36,551.96,4.2,4.3,48.57
552.9,1,2,flight,fastest,22844.31,2432.54,3.1,4.7,96.14
1447.8,2,4,train,budget,79149.24,3329.93,22.8,4.3,78.64
1773.5,3,2,train,budget,42565.25,6118.65,27.8,4.3,73.07
2396.1,2,6,taxi,budget,19562.16,18210.24,40.4,4.8,34.63
2241.5,3,4,taxi,comfort,40780.01,25552.86,37.9,4.8,66.29
1552.9,2,5,intercity_bus,balanced,69981.13,4503.35,31.6,4.1,67.36
1028.4,3,6,flight,budget,6635.51,13574.32,4.4,4.7,51.45
1537.7,1,3,central_bus,fastest,55966.56,1460.85,38.9,3.5,42.06
1892.0,3,2,taxi,balanced,46097.58,21568.74,32.0,4.8,57.13
310.5,2,6,train,fastest,17716.85,714.05,5.3,4.3,48.0
1001.5,1,3,intercity_bus,balanced,66310.73,1452.14,20.5,4.1,68.43
2020.3,2,2,intercity_bus,comfort,32666.35,5858.96,40.9,4.1,68.22
939.7,3,4,intercity_bus,balanced,27035.15,4087.63,19.3,4.1,63.86
1385.3,2,4,taxi,fastest,67109.39,10528.56,23.6,4.8,47.9
1423.0,1,2,train,balanced,52889.38,1636.47,22.4,4.3,69.89
467.2,6,3,train,comfort,72369.43,3223.74,7.7,4.3,69.73
888.5,3,2,central_bus,fastest,52241.28,2532.22,22.7,3.5,41.92
822.8,6,4,central_bus,budget,60561.32,4689.91,21.1,3.5,71.76
92.1,2,6,train,balanced,67733.44,211.8,1.9,4.3,72.17
87.3,2,10,intercity_bus,fastest,9105.47,253.27,2.2,4.1,42.7
2001.1,5,4,car,balanced,63203.67,22012.34,33.9,4.5,58.97
677.2,2,3,train,comfort,51027.99,1557.51,10.9,4.3,69.24
1257.8,3,7,central_bus,fastest,10213.08,3584.86,31.9,3.5,42.58
738.0,2,4,flight,budget,43143.34,6494.22,3.6,4.7,87.39
2259.4,2,3,intercity_bus,budget,11184.36,6552.29,45.7,4.1,49.78
644.5,1,7,car,balanced,60196.04,1417.97,11.2,4.5,72.53
1048.3,1,5,flight,comfort,45987.63,4612.46,4.5,4.7,95.85
2098.4,1,5,intercity_bus,comfort,76518.02,3042.64,42.5,4.1,69.65
2025.4,1,5,central_bus,balanced,18735.15,1924.11,51.1,3.5,62.86
471.1,8,3,central_bus,fastest,50452.51,3580.06,12.3,3.5,43.17
1932.3,1,3,central_bus,fastest,20868.66,1835.65,48.8,3.5,42.35
1115.9,3,5,taxi,balanced,51054.87,12721.29,19.1,4.8,64.14
1174.6,4,3,intercity_bus,fastest,59198.73,6812.89,24.0,4.1,43.98
346.3,2,4,train,fastest,59172.82,796.6,5.8,4.3,47.15
221.0,1,5,train,fastest,66130.55,254.18,3.9,4.3,46.34
1755.2,3,5,train,balanced,69016.27,6055.5,27.5,4.3,70.26
1206.6,3,4,train,budget,10795.38,4162.81,19.1,4.3,63.0
1065.3,3,5,taxi,comfort,30745.04,12144.83,18.3,4.8,68.73
1758.9,4,6,central_bus,budget,56534.19,6683.95,44.5,3.5,71.14
1844.3,8,5,central_bus,fastest,42393.97,14016.42,46.6,3.5,38.34
406.6,2,3,central_bus,balanced,19300.7,772.56,10.7,3.5,65.48
1476.2,2,3,taxi,comfort,46453.22,11219.38,25.1,4.8,72.46
350.8,3,3,intercity_bus,fastest,35557.67,1525.93,7.5,4.1,45.76
1810.8,1,2,taxi,comfort,34252.87,6880.88,30.7,4.8,71.85
1587.0,5,3,intercity_bus,comfort,65731.53,11505.63,32.2,4.1,65.08
2297.2,1,3,car,budget,35569.88,5053.79,38.8,4.5,75.18
193.4,2,4,central_bus,fastest,6984.09,367.52,5.3,3.5,40.64
165.2,4,7,train,comfort,9354.75,760.01,3.0,4.3,68.73
698.8,2,2,central_bus,budget,69218.3,1327.69,18.0,3.5,75.6
650.2,2,5,intercity_bus,balanced,77045.06,1885.7,13.5,4.1,68.23
615.3,2,5,train,comfort,56630.7,1415.28,10.0,4.3,73.8
2177.8,4,2,central_bus,fastest,32327.62,8275.73,54.9,3.5,40.68
621.4,2,7,train,balanced,75395.02,1429.28,10.1,4.3,72.53
674.5,4,4,train,comfort,54710.23,3102.8,10.9,4.3,72.22
1829.8,1,3,car,comfort,68325.02,4025.5,31.0,4.5,73.82
1095.9,4,5,central_bus,fastest,62438.92,4164.36,27.9,3.5,40.16
1870.8,4,3,taxi,comfort,33435.45,28436.22,31.7,4.8,62.93
184.9,1,5,central_bus,fastest,40902.67,175.67,5.1,3.5,40.33
1185.5,2,2,intercity_bus,fastest,18959.91,3438.08,24.2,4.1,42.64
109.7,1,6,intercity_bus,fastest,26901.06,159.01,2.7,4.1,45.74
178.5,3,4,central_bus,fastest,63359.42,508.69,5.0,3.5,41.98
2178.3,2,4,bike,comfort,72048.38,6970.42,40.1,3.8,67.14
360.0,3,3,train,balanced,59334.53,1242.04,6.0,4.3,69.03
1291.8,1,5,taxi,balanced,39888.03,4908.98,22.0,4.8,68.99
1004.3,1,5,car,budget,11488.2,2209.45,17.2,4.5,68.94
853.2,1,4,central_bus,fastest,9271.1,810.54,21.8,3.5,41.12
2162.6,2,4,car,comfort,33074.42,9515.46,36.5,4.5,70.08
81.7,2,4,intercity_bus,comfort,39786.63,236.99,2.1,4.1,68.56
1603.2,4,6,car,budget,50684.05,14108.0,27.2,4.5,67.34
2313.2,3,4,flight,balanced,5486.71,30534.83,8.1,4.7,60.66
1357.6,2,6,train,comfort,79229.22,3122.48,21.4,4.3,68.76
2250.3,6,6,car,budget,32295.42,29703.55,38.0,4.5,35.28
153.9,3,4,intercity_bus,balanced,68607.1,669.25,3.6,4.1,71.86
1022.5,6,3,intercity_bus,comfort,45122.5,8896.1,21.0,4.1,64.52
646.6,2,4,central_bus,fastest,14782.96,1228.49,16.7,3.5,42.86
1762.0,2,6,train,budget,64817.42,4052.71,27.6,4.3,77.25
2355.7,1,3,intercity_bus,comfort,58237.03,3415.73,47.6,4.1,66.09
638.0,3,4,taxi,budget,44557.71,7272.93,11.1,4.8,71.17
1580.4,1,6,train,budget,43591.48,1817.45,24.8,4.3,78.25
499.5,2,3,train,budget,11560.97,1148.83,8.2,4.3,74.74
1369.8,2,4,train,fastest,54188.67,3150.62,21.6,4.3,45.19
1129.5,2,3,intercity_bus,balanced,73343.39,3275.61,23.1,4.1,65.48
2333.7,3,2,flight,balanced,11993.37,30804.21,8.2,4.7,60.83
1472.2,1,5,flight,comfort,24763.36,6477.72,5.7,4.7,92.17
858.3,2,2,car,fastest,72673.1,3776.65,14.8,4.5,46.76
300.4,3,3,central_bus,balanced,26325.79,856.16,8.0,3.5,65.04
388.5,6,6,train,comfort,54045.78,2680.34,6.5,4.3,71.4
564.0,3,3,car,comfort,45111.36,3722.41,9.9,4.5,73.61
624.8,6,10,flight,budget,49724.57,16494.48,3.3,4.7,81.41
2046.0,4,10,central_bus,fastest,36184.17,7774.65,51.6,3.5,39.53
1360.1,2,3,central_bus,balanced,27499.36,2584.19,34.5,3.5,65.03
1270.4,1,2,car,fastest,8640.01,2794.96,21.7,4.5,42.61
302.0,3,5,flight,fastest,60821.07,3986.43,2.4,4.7,96.41
2068.5,3,4,intercity_bus,balanced,60957.01,8998.11,41.9,4.1,64.12
1743.1,3,2,flight,balanced,55304.43,23008.52,6.5,4.7,80.68
190.4,2,5,train,fastest,53272.53,437.86,3.4,4.3,47.03
1707.6,2,2,intercity_bus,comfort,23278.78,4951.95,34.7,4.1,62.67
1318.2,2,6,intercity_bus,fastest,6675.87,3822.74,26.9,4.1,41.91
223.7,2,2,train,balanced,65653.65,514.48,3.9,4.3,69.79
1116.2,1,2,train,fastest,41835.39,1283.6,17.7,4.3,49.82
1178.7,4,3,train,balanced,28012.86,5422.16,18.6,4.3,64.75
422.9,1,7,central_bus,comfort,12644.89,401.74,11.1,3.5,63.23
2271.3,1,5,flight,fastest,9704.12,9993.74,8.0,4.7,86.67
2044.4,2,6,bike,comfort,31165.0,6542.21,37.7,3.8,63.79
1615.6,3,3,train,fastest,65355.28,5573.76,25.4,4.3,47.87
1125.6,2,3,central_bus,fastest,73904.28,2138.72,28.6,3.5,42.56
1005.9,2,3,car,balanced,72256.35,4425.89,17.3,4.5,70.66
1572.8,2,4,train,budget,74000.06,3617.46,24.7,4.3,77.32
1322.7,2,4,flight,balanced,73079.4,11639.53,5.3,4.7,90.81
177.6,6,4,flight,fastest,44541.86,4688.3,2.0,4.7,93.96
1244.6,6,3,train,budget,21456.17,8587.96,19.6,4.3,61.09
1941.2,2,7,taxi,budget,64853.49,14752.94,32.9,4.8,71.28
1118.4,2,3,flight,comfort,21028.47,9841.91,4.7,4.7,91.2
153.1,3,7,train,fastest,25040.55,528.32,2.9,4.3,47.99
1893.5,1,2,train,balanced,22494.07,2177.5,29.6,4.3,66.93
507.2,2,4,train,budget,43623.68,1166.63,8.3,4.3,76.43
642.9,2,3,train,budget,29137.06,1478.74,10.4,4.3,79.34
420.4,6,4,intercity_bus,balanced,16561.7,3657.08,8.9,4.1,59.16
812.6,1,4,intercity_bus,balanced,38988.01,1178.28,16.8,4.1,68.02
1823.5,2,4,train,budget,70543.04,4194.05,28.6,4.3,77.01
1260.9,3,4,car,balanced,47791.46,8322.23,21.5,4.5,65.44
515.6,2,5,intercity_bus,comfort,70875.17,1495.15,10.8,4.1,68.71
2110.5,1,5,train,budget,19690.41,2427.03,33.0,4.3,74.36
2114.6,8,6,train,comfort,17523.04,19454.4,33.0,4.3,53.22
2093.3,2,3,intercity_bus,fastest,48168.28,6070.49,42.4,4.1,43.53
595.9,3,4,intercity_bus,comfort,39749.67,2592.37,12.4,4.1,64.65
1099.4,1,4,train,balanced,54512.95,1264.35,17.4,4.3,71.76
2364.4,2,3,train,budget,64597.01,5438.18,36.9,4.3,75.27
1859.7,2,4,flight,comfort,61348.05,16365.09,6.8,4.7,88.56
94.4,1,3,bike,balanced,75669.59,151.02,2.2,3.8,67.82
184.5,1,2,train,balanced,34869.23,212.22,3.3,4.3,70.4
1129.5,4,3,intercity_bus,comfort,20479.01,6551.2,23.1,4.1,65.96
2184.9,1,2,central_bus,budget,46318.45,2075.61,55.1,3.5,75.34
1306.7,1,5,flight,comfort,13305.73,5749.58,5.2,4.7,89.84
1209.8,2,5,intercity_bus,fastest,26663.83,3508.47,24.7,4.1,45.23
280.0,4,7,car,comfort,20591.6,2463.76,5.2,4.5,71.35
1586.6,1,5,central_bus,comfort,34742.28,1507.24,40.2,3.5,63.34
1978.4,2,2,intercity_bus,budget,13341.24,5737.32,40.1,4.1,58.58
931.6,1,6,central_bus,comfort,7388.13,885.02,23.8,3.5,59.13
1868.2,1,6,car,balanced,54259.55,4110.04,31.6,4.5,71.2
2315.8,1,4,flight,budget,50768.67,10189.56,8.1,4.7,85.23
512.9,4,4,train,balanced,58126.92,2359.46,8.4,4.3,71.43
1270.3,1,10,train,budget,54528.98,1460.83,20.0,4.3,76.7
710.5,1,4,intercity_bus,fastest,13572.1,1030.25,14.7,4.1,44.91
1909.1,2,7,train,fastest,26830.92,4390.85,29.9,4.3,48.9
1398.9,4,2,flight,fastest,14714.5,24620.57,5.5,4.7,87.08
1534.0,2,3,taxi,comfort,68222.93,11658.1,26.1,4.8,73.04
1921.1,2,4,flight,fastest,61017.77,16905.3,7.0,4.7,95.55
968.5,1,4,bike,budget,20114.53,1549.52,18.1,3.8,74.4
2198.8,2,6,train,fastest,30598.19,5057.16,34.3,4.3,48.82
1293.3,2,10,taxi,budget,77496.12,9828.92,22.1,4.8,74.98
404.4,2,3,flight,balanced,49561.95,3558.31,2.7,4.7,94.11
1679.3,2,2,intercity_bus,comfort,65086.67,4869.91,34.1,4.1,67.04
1910.0,2,6,flight,balanced,24844.33,16808.26,7.0,4.7,72.02
780.7,1,4,train,balanced,20753.97,897.83,12.5,4.3,69.02
2061.5,2,3,flight,fastest,63793.77,18141.33,7.4,4.7,94.03
2177.6,1,4,intercity_bus,fastest,56440.43,3157.46,44.1,4.1,43.48
686.3,4,5,train,fastest,56073.34,3156.81,11.1,4.3,46.19
2360.9,6,5,central_bus,balanced,46447.59,13457.39,59.5,3.5,59.94
363.5,8,4,central_bus,comfort,47268.38,2762.5,9.6,3.5,60.44
508.8,4,3,train,comfort,60177.31,2340.37,8.3,4.3,71.48
466.6,3,10,train,balanced,25250.19,1609.81,7.7,4.3,70.13
2148.8,3,5,intercity_bus,comfort,31457.63,9347.09,43.5,4.1,65.46
1580.7,2,4,central_bus,balanced,70372.76,3003.28,40.0,3.5,65.35
390.5,3,3,taxi,balanced,28164.89,4451.55,7.0,4.8,66.65
1073.6,2,5,car,comfort,45973.22,4723.69,18.4,4.5,72.42
1488.3,2,3,intercity_bus,budget,57697.96,4315.94,30.3,4.1,75.72
227.8,4,3,flight,budget,79994.36,4009.45,2.2,4.7,94.51
2121.3,2,4,intercity_bus,fastest,37646.85,6151.85,42.9,4.1,40.79
1934.5,2,3,flight,comfort,37106.97,17023.96,7.0,4.7,88.22
1227.3,6,4,train,fastest,68194.13,8468.65,19.4,4.3,44.78
2322.1,1,2,intercity_bus,balanced,65412.73,3367.03,46.9,4.1,66.78
1020.1,2,5,central_bus,budget,59830.69,1938.18,26.0,3.5,75.72
2362.3,5,3,train,comfort,39742.22,13583.46,36.8,4.3,67.25
1613.0,3,2,flight,comfort,29295.43,21291.21,6.1,4.7,87.57
1534.2,2,2,taxi,comfort,50654.79,11659.7,26.1,4.8,71.73
423.3,1,7,intercity_bus,budget,70716.75,613.8,9.0,4.1,79.79
2120.2,2,6,intercity_bus,fastest,71283.31,6148.49,42.9,4.1,44.37
1043.2,4,3,taxi,budget,13137.38,15855.89,17.9,4.8,32.97
414.5,2,5,flight,fastest,37126.27,3647.54,2.7,4.7,97.28
59.9,2,4,train,balanced,39854.15,137.72,1.4,4.3,69.84
1356.6,1,10,train,balanced,78321.15,1560.11,21.4,4.3,68.19
1279.9,1,3,central_bus,fastest,55849.85,1215.94,32.5,3.5,42.11
1734.9,6,5,central_bus,balanced,35543.48,9888.75,43.9,3.5,56.4
2139.9,2,2,train,balanced,6954.34,4921.8,33.4,4.3,45.23
218.2,3,3,train,comfort,47403.89,752.77,3.9,4.3,69.7
1763.6,1,7,taxi,comfort,12205.7,6701.86,29.9,4.8,67.99
474.2,3,4,central_bus,budget,67583.75,1351.37,12.4,3.5,78.55
2063.9,6,3,bike,budget,61438.9,19813.24,38.0,3.8,62.01
1971.2,2,2,flight,budget,39538.19,17346.39,7.1,4.7,76.35
1311.7,1,5,car,comfort,37190.81,2885.7,22.4,4.5,71.97
1713.3,2,4,train,budget,72300.42,3940.53,26.9,4.3,75.66
775.0,4,3,flight,budget,26634.38,13640.17,3.7,4.7,72.9
1146.7,2,7,train,comfort,23676.5,2637.34,18.1,4.3,68.53
1977.3,5,2,central_bus,fastest,75439.81,9392.08,49.9,3.5,40.64
1118.5,3,3,intercity_bus,comfort,65693.44,4865.29,22.9,4.1,67.35
878.0,5,7,train,fastest,66546.92,5048.4,14.0,4.3,48.32
1201.3,3,3,taxi,comfort,19639.54,13694.63,20.5,4.8,63.94
1993.0,1,3,taxi,budget,15747.2,7573.21,33.7,4.8,57.57
824.4,2,4,train,balanced,6952.22,1896.22,13.2,4.3,60.67
441.8,1,6,central_bus,balanced,22778.11,419.72,11.5,3.5,65.52
1717.5,5,2,intercity_bus,fastest,63064.29,12451.68,34.8,4.1,37.34
1987.6,4,7,intercity_bus,fastest,23002.88,11527.9,40.3,4.1,42.9
268.5,3,5,taxi,fastest,59682.75,3061.02,5.0,4.8,48.2
598.5,2,3,train,balanced,23893.12,1376.55,9.7,4.3,68.3
366.5,1,5,car,fastest,34646.94,806.24,6.6,4.5,45.37
854.6,4,3,train,comfort,78737.17,3931.26,13.6,4.3,70.35
1097.3,2,4,central_bus,comfort,23360.88,2084.93,27.9,3.5,62.59
1804.7,1,5,central_bus,balanced,33227.8,1714.48,45.6,3.5,62.28
1573.2,3,7,train,comfort,27581.54,5427.61,24.7,4.3,68.68
1501.6,1,2,train,fastest,13221.87,1726.84,23.6,4.3,49.09
865.1,2,4,taxi,balanced,41742.06,6574.98,14.9,4.8,65.33
2024.2,2,4,flight,fastest,33401.8,17813.23,7.3,4.7,92.19
1147.0,1,3,train,comfort,57116.53,1318.99,18.1,4.3,74.8
2350.5,8,3,intercity_bus,fastest,66319.59,27265.55,47.5,4.1,41.61
1532.9,1,2,train,balanced,45818.73,1762.85,24.1,4.3,70.31
329.2,1,5,train,fastest,7414.73,378.63,5.6,4.3,47.99
1632.5,1,4,intercity_bus,comfort,51419.18,2367.18,33.2,4.1,67.68
800.5,4,3,train,budget,9154.3,3682.28,12.8,4.3,62.15
1656.6,2,6,taxi,balanced,51226.72,12590.13,28.1,4.8,63.34
195.0,2,6,flight,fastest,56377.25,1716.44,2.1,4.7,94.16
444.5,1,4,car,balanced,19832.57,977.83,7.9,4.5,69.33
2058.1,1,3,central_bus,fastest,66450.96,1955.19,52.0,3.5,40.11
568.4,2,4,car,budget,73331.38,2501.03,10.0,4.5,78.3
2013.8,4,3,central_bus,comfort,65981.52,7652.39,50.8,3.5,60.73
691.9,5,3,central_bus,fastest,27883.19,3286.45,17.8,3.5,42.47
1553.6,1,5,bike,fastest,48998.23,2485.81,28.7,3.8,45.56
1675.1,2,2,central_bus,budget,73611.14,3182.76,42.4,3.5,75.52
1245.0,5,2,train,balanced,29049.85,7158.7,19.7,4.3,62.84
753.6,2,2,flight,comfort,66502.09,6631.56,3.7,4.7,92.72
534.0,4,3,car,fastest,5710.63,4698.91,9.4,4.5,35.79
108.7,1,2,flight,fastest,5273.5,478.1,1.8,4.7,96.66
750.4,6,10,central_bus,comfort,61978.37,4277.01,19.3,3.5,63.01
1578.0,4,3,central_bus,budget,62108.57,5996.38,39.9,3.5,72.3
2253.8,6,2,bike,balanced,64173.29,21636.31,41.5,3.8,56.51
2094.8,3,3,train,comfort,74752.01,7226.9,32.7,4.3,71.09
1845.6,2,7,central_bus,balanced,13842.97,3506.59,46.6,3.5,57.94
1898.6,6,4,train,budget,22398.87,13100.48,29.7,4.3,53.6
1606.0,2,3,central_bus,budget,72779.37,3051.43,40.7,3.5,77.04
646.9,2,6,central_bus,comfort,18292.71,1229.07,16.7,3.5,63.29
2180.1,3,3,train,fastest,56167.2,7521.18,34.0,4.3,47.54
1619.6,4,3,train,budget,44784.73,7450.32,25.4,4.3,70.06
1358.2,6,3,central_bus,budget,11239.53,7741.99,34.5,3.5,43.84
293.0,1,3,train,comfort,26394.77,337.0,5.0,4.3,72.22
1089.5,4,3,train,comfort,44027.92,5011.8,17.3,4.3,71.05
1121.0,3,5,taxi,comfort,68926.26,12779.96,19.2,4.8,73.94
2079.0,1,3,train,budget,58065.39,2390.87,32.5,4.3,78.93
1325.6,2,4,intercity_bus,balanced,51641.24,3844.11,27.0,4.1,71.03
